unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786477331.1630154,28,8838,21.17,69,1785,9001,3,21042068,16177752,16876316,200836,621179,12148
1786477331.6852758,59,8838,22.15,69,1800,9001,3,20943884,16267248,17074296,200836,625066,12420
1786477332.2080555,59,8870,25.61,69,1822,9001,3,20926420,16273784,17102652,200592,629149,12560
1786477332.733115,96,8870,34.46,70,1792,14001,3,20895856,16307772,17122600,200592,629477,12565
1786477333.264199,98,8870,42.64,72,1830,14001,12,20694132,16382172,17072304,200592,630046,12598
1786477333.7911515,59,8870,40.27,70,1815,14001,20,20693580,16401592,17073404,200592,630087,12602
1786477334.3144834,63,8870,38.84,70,1822,14001,15,20689308,16424008,17112648,200592,631129,12657
1786477334.837231,70,8870,39.87,70,1830,14001,10,20650816,16431204,17125580,200592,631351,12661
1786477335.3665323,95,8870,40.78,70,1672,14001,20,20646336,16469184,17110012,200584,631616,12670
1786477335.8943942,92,8870,41.09,71,1830,14001,26,20642884,16491656,17090904,200580,631690,12671
1786477336.4192388,94,8870,40.49,71,1567,14001,29,20581572,16588664,17090872,200580,631831,12680
1786477336.94335,85,8870,40.97,70,1830,14001,30,20569688,16596152,17094528,200580,631918,12682
1786477337.4684484,98,8870,41.50,71,1387,14001,28,20642064,16595668,17094108,200580,632067,12691
1786477337.9923146,91,8870,41.97,71,1830,14001,24,20634428,16621568,17091288,200580,632067,12691
1786477338.5162756,99,8870,41.36,71,1372,14001,21,20651292,16630304,17085128,200580,632226,12705
1786477339.0415618,92,8870,41.39,71,1822,14001,19,20653868,16632720,17083268,200580,632226,12705
1786477339.5653038,95,8870,41.35,71,1357,14001,17,20642444,16635184,17085720,200580,632430,12711
1786477340.0953557,92,8870,41.44,71,1830,14001,16,20603960,16666248,16940208,200580,632572,12713
1786477340.6225834,93,8872,41.45,71,1380,14001,16,20564744,16673884,16940580,200512,632648,12730
1786477341.1484408,96,8872,41.59,71,1830,14001,16,20539388,16683116,16946228,200484,632976,12755
1786477341.6744998,97,8872,42.02,71,1492,14001,16,20528868,16687716,16947104,199608,632976,12974
1786477342.202717,98,8872,42.08,72,1822,14001,16,20611076,16687444,16925712,199608,633213,12996
1786477342.7266638,90,8872,41.80,71,1597,14001,20,20620648,16689304,16897068,199608,633392,13044
1786477343.250504,97,8872,41.43,72,1822,14001,19,20632416,16691888,16905980,199608,633686,13061
1786477343.7734976,94,8872,41.44,71,1590,14001,16,20636052,16692144,16905976,199608,633686,13061
1786477344.2974532,97,8872,42.06,71,1830,14001,15,20639476,16694644,16910272,199608,633873,13066
1786477344.842376,87,8872,41.42,72,1822,14001,15,20630120,16701828,16852152,199608,633874,13070
1786477345.3655362,92,8872,40.94,71,1792,14001,14,20617012,16702256,16872552,199604,635786,13278
1786477345.889515,98,8872,41.12,71,1822,14001,12,20641004,16702760,16859776,199604,636328,13385
1786477346.4085724,90,8872,41.40,71,1627,14001,9,20624060,16706808,16883392,199604,637109,13454
1786477346.9298787,99,8872,41.41,71,1822,14001,8,20555472,16712500,16846060,199604,637234,13477
1786477347.4575593,87,8872,41.26,71,1590,14001,9,20591460,16717872,16891396,199604,639382,13601
1786477347.9899416,96,8872,40.88,71,1830,14001,10,21054316,16775364,16829884,199604,640002,13645
1786477348.5158784,94,8872,40.85,71,1590,14001,11,21111940,16776964,16886024,199604,642587,13798
1786477349.0419517,94,8872,41.28,71,1822,14001,12,21226252,16778916,16834648,199604,642805,13804
1786477349.565783,59,8872,40.99,70,1425,14001,11,21211328,16782500,16881428,199604,645723,13935
1786477350.0916932,99,8872,40.67,70,1837,14001,9,21193148,16790436,16721904,199600,645869,13940
1786477350.6167166,98,8872,40.62,72,1305,14001,8,21176876,16794860,16866984,199600,651216,14140
1786477351.1406865,91,8872,40.73,71,1815,14001,8,21207496,16805872,16775148,199600,651562,14219
1786477351.66186,56,8872,39.35,70,1350,14001,8,21101468,16817192,16783644,199600,651774,14252
1786477352.1827385,61,8872,39.04,70,1815,14001,7,21100684,16818056,16787296,199600,651856,14255
1786477352.703933,61,8872,36.72,70,1815,14001,8,21112580,16819544,16788456,199596,651994,14259
1786477353.226894,97,8872,39.56,70,1365,14001,8,21116240,16820732,16790016,199596,652023,14260
1786477353.7488146,87,8872,41.35,71,1822,14001,8,21106164,16821816,16792044,199592,652174,14264
1786477354.2728002,98,8872,41.61,70,1207,14001,7,21109544,16826540,16796384,199592,652274,14264
1786477354.7958465,98,8872,42.05,70,1837,14001,7,21115580,16832640,16798356,199592,652422,14267
1786477355.334842,97,8872,42.12,70,1830,14001,8,21148192,16831284,16798208,199584,652422,14269
1786477355.8598607,98,8872,41.88,70,1657,14001,8,21176248,16827188,16555536,199584,652572,14272
1786477356.3838804,96,8872,42.57,73,1822,14001,8,21156840,16831124,16556816,199584,652710,14275
1786477356.912013,97,8872,42.52,70,1807,14001,8,21147232,16876388,16556816,199584,652710,14275
1786477357.4350257,99,8872,43.90,71,1822,14001,8,21113056,16879924,16557648,199584,652843,14276
1786477357.9570096,99,8872,42.42,71,1830,14001,8,21110348,16884328,16557648,199584,652843,14276
1786477358.477967,84,8872,43.79,70,1830,14001,8,21105492,16894324,16558800,199584,652980,14278
1786477359.0009995,97,8872,41.94,70,1822,14001,8,21065488,16908016,16558800,199584,652980,14278
1786477359.524103,89,8872,41.88,70,1740,14001,8,21059468,16910052,16559888,199584,653114,14282
1786477360.047056,90,8872,41.91,70,1822,14001,8,21100720,16912476,16501940,199580,653115,14284
1786477360.5710514,96,8872,41.67,72,1455,14001,8,21081524,16915516,16503424,199580,653259,14284
1786477361.0930674,97,8872,42.24,73,1830,14001,8,21075096,16920104,16432992,199580,653259,14284
1786477361.6140454,93,8874,41.31,70,1320,14001,8,21037944,16929136,16437636,199508,653319,14344
1786477362.1371126,98,8874,40.86,72,1830,14001,8,21041768,16930812,16321996,199504,655429,14355
1786477362.6610885,98,8874,40.99,71,1830,14001,8,21047696,16931500,16202452,199504,655429,14355
1786477363.1851945,74,8874,43.60,70,1822,14001,7,21037724,16930736,15937944,198392,667571,14683
1786477363.7182705,43,8874,44.49,70,1567,14001,7,21018248,16946856,15610428,198280,667579,14713
1786477364.2501743,40,8874,45.13,71,1365,14001,7,21018784,16947224,15381000,198228,667581,14726
1786477364.781503,44,8874,44.77,71,1575,14001,7,21001632,16951240,15172764,198108,667586,14757
1786477365.313462,38,8874,44.78,71,1485,14001,8,20992800,16954620,14978448,198028,667591,14778
1786477365.8415856,40,8874,45.23,71,1530,14001,8,20991608,16955924,14911672,197980,667593,14790
1786477366.367258,44,8874,44.51,71,1590,14001,8,21000224,16957920,14705660,197936,667600,14801
1786477366.8933558,41,8874,44.81,71,1515,14001,8,20997724,16959352,14638256,197896,667603,14811
1786477367.4173777,46,8874,44.46,71,1620,14001,8,20990320,16973472,14568948,197844,667628,14824
1786477367.9452572,38,8874,44.55,71,1590,14001,7,21006456,16974852,14465600,197784,667633,14841
1786477368.4733312,43,8874,44.76,71,1635,14001,7,20876340,17089564,14443236,197748,667633,14850
1786477369.0008953,41,8874,44.93,71,1567,14001,7,20920888,17092268,14412336,197732,667635,14854
1786477369.5304177,47,8874,44.83,71,1582,14001,7,20951208,17093400,14411668,197716,667636,14858
1786477370.0603333,45,8874,44.83,71,1515,14001,7,20934060,17100832,14403600,197708,667644,14864
1786477370.6043968,41,8874,44.70,71,1657,14001,7,20933000,17180804,14402520,197640,667678,14884
1786477371.134986,39,8874,44.97,71,1657,14001,7,20946648,17180904,14394876,197620,667708,14894
1786477371.6744738,37,8874,44.55,71,1582,14001,8,20937192,17181236,14387744,197588,667750,14909
1786477372.1997044,40,8874,44.68,71,1635,14001,7,20942672,17183192,14342912,197504,667758,14939
1786477372.7290092,36,8874,44.49,71,1620,14001,7,20863320,17186516,14345228,197472,667816,14963
1786477373.2634778,41,8874,44.79,71,1545,14001,8,20873352,17188504,14349500,197432,667924,15003
1786477373.7884712,44,8874,44.63,71,1605,14001,7,20867008,17189048,14350164,197400,667935,15015
1786477374.3155093,37,8874,44.61,71,1522,14001,7,20974952,17139268,14314748,231200,667944,15082
1786477374.8406556,37,8874,44.51,71,1530,14001,7,20961056,17143032,14316020,231228,667972,15100
1786477375.3686855,6,8874,42.93,71,1567,14001,7,20991420,17100140,14296556,257700,673795,15916
1786477375.8984563,41,8874,45.04,72,1950,14001,7,21060704,17048312,14267608,286648,673830,16320
1786477376.428353,68,8874,43.33,71,1410,14001,8,21018224,17065680,14267620,286636,673830,16323
1786477376.9575834,39,8874,44.70,72,1845,14001,7,21074936,16997240,14212332,342540,673839,16431
1786477377.483664,52,8874,44.96,71,1417,14001,8,21116196,16938408,14154208,401520,673855,16541
1786477378.0089207,41,8874,44.97,72,1777,14001,7,21099068,16941388,14154416,401312,673855,16593
1786477378.5346365,46,8874,44.20,71,1245,14001,8,21142280,16901308,14112328,443400,673855,16633
1786477379.0619543,41,8874,44.74,72,1792,14001,7,21204148,16830392,14095408,460320,673855,16661
1786477379.5878353,51,8874,44.82,71,1305,14001,7,21197952,16821836,14096316,459412,673855,16888
1786477380.1116774,41,8874,45.03,72,1755,14001,7,21179988,16815096,14088100,467564,673855,16899
1786477380.6387029,37,8874,44.23,72,1635,14001,7,21142020,16834892,14088104,467560,673855,16900
1786477381.1647038,39,8874,44.78,72,1830,14001,7,21142224,16835528,14088104,467560,673855,16900
1786477381.6937616,46,8874,44.83,71,1410,14001,7,21129208,16851760,14088104,467560,673855,16900
1786477382.221751,40,8874,45.06,72,1725,14001,7,21101336,16859348,14088104,467560,673855,16900
1786477382.7547824,42,8874,44.80,72,1447,14001,8,21001188,16864064,14088104,467560,673855,16900
1786477383.2840877,38,8874,44.85,73,1725,14001,8,21038308,16865352,14088104,467560,673855,16900
1786477383.812847,41,8874,44.43,72,1470,14001,8,20959112,16880980,14088104,467560,673855,16900
1786477384.341816,41,8874,44.46,72,1425,14001,8,20952936,16894548,14088104,467560,673855,16900
1786477384.8719378,40,8874,45.01,72,1680,14001,7,20985348,16896376,13957864,467556,673855,16901
1786477385.3998902,44,8874,44.71,72,1417,14001,8,20953620,16903884,13957864,467556,673855,16901
1786477385.9288578,43,8874,44.96,72,1665,14001,8,20968988,16904548,13706384,467552,673855,16902
1786477386.4571998,44,8874,44.67,72,1440,14001,8,20965196,16905628,13603644,467552,673855,16902
1786477386.987056,40,8874,44.72,72,1642,14001,8,20906608,16906160,13488268,467552,673855,16902
1786477387.5140388,43,8874,44.83,72,1462,14001,8,20955756,16906864,13399964,467552,673855,16902
1786477388.0439687,43,248,44.83,72,1635,14001,8,20998532,16914936,11380340,462912,673936,17301
1786477388.563221,0,248,37.84,71,1642,14001,8,21066604,16990868,457224,393852,674045,26583
1786477389.0841196,0,2,24.75,70,1762,9001,7,21426112,17385680,0,0,674498,30468
