unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786486727.014385,37,11730,78.90,73,2595,14001,24,20380160,15804844,9532468,142184,804215,17275
1786486727.5473447,32,11730,76.79,73,2647,14001,21,20373468,15807088,9531936,142148,804217,17286
1786486728.0783887,36,11730,77.45,74,2670,14001,15,20390684,15807992,9426212,142132,805779,17694
1786486728.6091256,32,11730,76.01,73,2572,14001,14,20389648,15811332,9312788,142120,807597,18109
1786486729.1392572,27,11730,71.45,73,2617,14001,15,20377700,15812196,9286320,142096,809690,18550
1786486729.6693954,33,11730,71.69,73,2595,14001,11,20381556,15815656,9222200,142088,812109,18932
1786486730.1963735,36,11730,73.85,75,2617,14001,10,20095644,15835052,9204108,130688,874548,21992
1786486730.7195053,5,11730,67.86,71,2640,14001,9,20153248,15855384,9320968,130668,882917,22220
1786486731.2433038,77,11730,35.57,70,1890,14001,9,20137324,15866448,9536192,130668,888160,22458
1786486731.7781384,97,11730,49.54,71,1852,14001,8,20143004,15866872,9552048,130668,888568,22462
1786486732.3002243,97,11730,54.78,71,1912,14001,8,20129968,15880212,9546180,130668,888592,22465
1786486732.8331923,98,11730,52.44,71,1942,14001,7,20129560,15882132,9537724,130668,888640,22471
1786486733.356291,78,11730,55.02,75,1860,14001,7,20115232,15890412,9489984,130652,888696,22483
1786486733.88127,99,11730,51.64,71,1845,14001,7,20196004,15891676,9479604,130652,888791,22493
1786486734.4043005,98,11730,55.33,71,1942,14001,7,20145656,15904056,9484852,130652,888874,22494
1786486734.9293163,98,11730,55.64,71,1927,14001,9,20143764,15904652,9486516,130648,888905,22501
1786486735.4506967,71,11730,52.33,70,1860,14001,10,20106196,15905524,9489308,130648,888947,22514
1786486735.979361,98,11730,51.19,71,1852,14001,9,20178092,15907580,9484112,130632,888989,22523
1786486736.500368,80,11730,55.25,72,1927,14001,10,20159888,15909728,9474408,130632,889503,22637
1786486737.0234444,86,11730,56.31,74,1852,14001,11,20147772,15910320,9483672,130632,889754,22680
1786486737.54626,97,11730,51.07,71,1852,14001,10,20113844,15912984,9490212,130632,889874,22696
1786486738.0714521,87,11730,53.64,72,1905,14001,12,20105684,15917524,9493356,130632,889950,22703
1786486738.5937328,99,11730,55.24,72,1920,14001,11,20073284,15927684,9493356,130632,889950,22703
1786486739.1165051,96,11730,54.95,76,1852,14001,12,20055796,15929444,9494452,130616,889994,22709
1786486739.6387181,97,11730,51.95,71,1852,14001,12,20081332,15931508,9497488,130616,890041,22714
1786486740.1656225,96,11730,56.15,72,1935,14001,12,20041440,15991856,9500452,130616,890100,22719
1786486740.6936233,98,11730,56.33,72,1845,14001,11,20056764,15998064,9500452,130616,890100,22719
1786486741.2135258,96,11730,52.37,71,1852,14001,11,20023552,16000604,9502144,130616,890124,22722
1786486741.7345831,98,11730,52.21,72,1852,14001,12,20024212,16003192,9503656,130600,890163,22729
1786486742.256842,95,11730,57.04,74,1845,14001,12,20027276,16004660,9467380,130600,890304,22769
1786486742.7796104,85,11730,50.75,71,1845,14001,11,20047652,16005924,9503808,130600,891651,23107
1786486743.3008013,97,11730,55.56,72,1935,14001,11,20044992,16006168,9510112,130600,891799,23136
1786486743.8229408,97,11730,56.03,73,1845,14001,11,20033080,16008320,9511276,130600,891820,23137
1786486744.3469477,96,11730,52.28,72,1852,14001,11,20026660,16011212,9512760,130584,891866,23144
1786486744.8737957,96,11730,52.42,72,1897,14001,11,19994788,16011348,9512760,130584,891866,23144
1786486745.396676,99,11730,56.50,72,1935,14001,11,20032088,16013256,9513300,130584,891876,23145
1786486745.9197855,87,11730,58.13,77,1860,14001,11,20018172,16038260,9514708,130584,891908,23146
1786486746.4419062,100,11730,52.55,72,1852,14001,11,19988332,16046136,9515796,130584,891932,23147
1786486746.9697304,98,11730,56.97,72,1935,14001,11,19960516,16047136,9515796,130584,891932,23147
1786486747.4938607,97,11730,57.80,72,1852,14001,11,20097336,16081908,9511944,130568,892118,23253
1786486748.0168316,87,11730,51.68,72,1845,14001,11,20080424,16085728,9514444,130568,892219,23350
1786486748.540889,99,11730,51.57,72,1875,14001,12,20075408,16088932,9514996,130568,892311,23351
1786486749.0618515,96,11730,58.05,72,1935,14001,12,20089780,16089576,9514996,130568,892311,23351
1786486749.5849078,96,11730,58.36,77,1852,14001,12,19937024,16192220,9516024,130568,892449,23351
1786486750.1068783,97,11730,52.58,71,1852,14001,12,19952392,16195092,9517092,130560,892593,23354
1786486750.6288953,99,11730,57.13,72,1942,14001,11,19939036,16195892,9518456,130560,892734,23355
1786486751.152901,96,11730,58.09,72,1867,14001,11,19878516,16197000,9518456,130560,892734,23355
1786486751.6759386,86,11730,52.67,71,1852,14001,11,19875904,16201468,9519040,130532,892741,23372
1786486752.1989183,96,11730,47.92,71,1837,14001,11,19874264,16203924,9568932,130528,893750,23373
1786486752.7209651,98,11730,53.22,72,1920,14001,11,19831684,16205184,9580480,130300,895694,23467
1786486753.2458265,37,11730,70.13,76,2655,14001,10,19824396,16205400,9581824,130252,895746,23499
1786486753.7780929,41,11730,84.07,77,2610,14001,10,19820172,16208160,9582028,130224,895753,23507
1786486754.2983654,42,11730,83.05,76,2572,14001,11,19811320,16210952,9582748,130180,895765,23526
1786486754.824315,41,11730,85.30,77,2647,14001,10,19819720,16229756,9583364,130140,895780,23539
1786486755.3493028,35,11730,83.90,77,2640,14001,11,19808196,16230948,9584180,130112,895828,23547
1786486755.8782406,40,11730,82.17,77,2542,14001,11,19797352,16233388,9584600,130084,895834,23556
1786486756.4023504,38,11730,82.22,77,2632,14001,11,19668132,16350264,9585016,130044,895844,23568
1786486756.927398,40,11730,82.57,77,2610,14001,12,19623576,16352760,9585216,130040,895855,23569
1786486757.4501765,40,11730,82.05,77,2632,14001,11,19588692,16354800,9585308,130032,895860,23572
1786486757.9782887,40,11730,82.60,78,2617,14001,11,19498860,16374844,9585316,130028,895861,23573
1786486758.5003352,42,11730,82.94,78,2610,14001,10,19491864,16386692,9585320,130028,895862,23573
1786486759.0232,42,11730,82.63,78,2595,14001,10,19493952,16390036,9585368,130024,895863,23576
1786486759.5453103,42,11730,82.46,79,2565,14001,11,19485320,16394376,9585380,130016,895864,23578
1786486760.0704021,40,11730,82.67,78,2587,14001,11,19498344,16399980,9585456,130012,895882,23579
1786486760.5933993,40,11730,82.91,78,2580,14001,11,19478656,16401936,9585460,130012,895883,23579
1786486761.1204157,40,11730,84.22,78,2610,14001,11,19557296,16403900,9585460,130012,895883,23579
1786486761.6463544,42,11730,83.93,79,2595,14001,10,19354220,16407828,9789364,128068,963002,24065
1786486762.1792731,90,11730,72.61,76,2085,14001,9,19231000,16551080,9735208,128068,963009,24078
1786486762.7013636,99,11730,55.39,74,1860,14001,11,19220952,16560424,9783388,128064,964118,24159
1786486763.2233086,97,11730,47.19,74,1830,14001,10,19140480,16560820,9783512,128064,964121,24159
1786486763.7473483,98,11730,54.22,74,1920,14001,11,19147096,16563028,9784280,128064,964141,24159
1786486764.2713938,98,11730,52.92,73,1845,14001,11,19154580,16571312,9784280,128064,964141,24159
1786486764.7925043,96,11730,47.88,74,1867,14001,11,19124204,16572260,9784280,128064,964141,24159
1786486765.3164291,98,11730,54.57,74,1935,14001,12,19142144,16572428,9784280,128064,964141,24159
1786486765.8386152,97,11730,56.63,74,1852,14001,11,19165024,16573236,9784280,128064,964141,24159
1786486766.3614817,98,11730,52.05,73,1852,14001,12,19217128,16575964,9738620,128064,964279,24170
1786486766.8825142,96,11730,51.97,73,1845,14001,11,19232376,16576616,9780316,128064,965221,24238
1786486767.4055421,98,11730,56.96,73,1927,14001,11,19241024,16577792,9783376,128064,965294,24238
1786486767.927527,98,11730,57.28,74,1852,14001,11,19243452,16579616,9783376,128064,965294,24238
1786486768.4495475,98,11730,52.65,72,1852,14001,11,19262172,16579992,9784280,128064,965314,24238
1786486768.9708827,97,11730,55.56,72,1867,14001,12,19242160,16583936,9784280,128064,965314,24238
1786486769.4945734,99,11730,56.50,72,1927,14001,11,19223832,16584136,9784280,128064,965314,24238
1786486770.01656,98,11730,56.42,74,1852,14001,11,19202156,16586228,9784280,128064,965314,24238
1786486770.5389526,99,11730,52.48,72,1852,14001,10,19181188,16587520,9784280,128064,965314,24238
1786486771.0617046,97,11730,48.11,72,1927,14001,10,19183636,16588620,9784280,128064,965314,24238
1786486771.5866315,98,11730,54.68,73,1942,14001,11,19202532,16590716,9784280,128064,965314,24238
1786486772.10867,98,11730,56.99,75,1935,14001,11,19187304,16592508,9784280,128064,965314,24238
1786486772.6307154,98,11730,52.27,72,1852,14001,10,19169784,16593584,9784280,128064,965314,24238
1786486773.154458,97,11730,56.96,71,1852,14001,11,19165676,16593648,9784280,128064,965314,24238
1786486773.6810055,98,11730,58.11,72,1852,14001,11,19193000,16594408,9784280,128064,965314,24238
1786486774.2028391,98,11730,57.31,76,1927,14001,10,19206452,16594480,9784280,128064,965314,24238
1786486774.726988,100,11730,52.06,71,1852,14001,11,19201092,16594504,9784280,128064,965314,24238
1786486775.253027,96,11730,53.58,71,1852,14001,11,19211504,16597308,9784280,128064,965314,24238
1786486775.7829483,96,11730,54.06,72,1935,14001,12,19091224,16599516,9736692,128064,965314,24238
1786486776.3048904,97,11730,51.06,71,1845,14001,12,19105876,16599868,9782628,128064,967415,24405
1786486776.829059,96,11730,45.74,71,1845,14001,11,19099844,16601096,9769292,128064,968271,24487
1786486777.3488653,98,11730,52.04,75,1920,14001,12,18943872,16601228,9782852,128064,968603,24516
1786486777.8708436,98,11730,51.64,71,1852,14001,11,19094192,16602368,9771520,128064,968629,24516
1786486778.4021256,99,11730,56.43,71,1845,14001,11,19091608,16603288,9784272,128064,968942,24562
1786486778.9249337,96,11730,56.99,72,1927,14001,11,19169196,16603324,9784272,128064,968942,24562
1786486779.4460256,98,11730,52.02,71,1935,14001,10,19036852,16603492,9784272,128064,968942,24562
1786486779.967915,98,11730,52.68,71,1845,14001,10,19137488,16604540,9784280,128064,968942,24563
1786486780.4919486,97,11730,56.47,71,1860,14001,10,19096164,16605540,9784280,128064,968942,24563
1786486781.0139766,97,11730,56.76,72,1927,14001,11,19063556,16605592,9784280,128064,968942,24563
1786486781.5370061,99,11730,51.72,70,1845,14001,11,19066668,16606220,9784280,128064,968942,24563
1786486782.0591595,99,11730,57.10,70,1860,14001,11,19099076,16609724,9784280,128064,968942,24563
1786486782.5840218,97,11730,53.38,70,1837,14001,11,19051592,16609864,9833044,128064,969891,24563
1786486783.10816,98,11730,74.53,71,1920,14001,11,19065064,16611452,9833044,128064,969891,24563
1786486783.6300511,93,11730,54.43,70,1980,14001,10,19052408,16611752,9882144,127856,970331,24615
1786486784.1541646,42,11730,62.26,74,2655,14001,11,19040820,16613020,9882348,127832,970336,24621
1786486784.6774428,40,11730,82.72,75,2647,14001,10,19147216,16613552,9873612,127824,970344,24623
1786486785.20229,36,11730,79.62,75,2535,14001,11,19201440,16613844,9873808,127808,970553,24705
1786486785.7288716,39,11730,79.83,74,2640,14001,11,19187220,16614152,9877240,127808,970644,24723
1786486786.2522068,41,11730,80.56,75,2647,14001,10,19136436,16614292,9879312,127804,970699,24738
1786486786.7762237,42,11730,83.42,76,2647,14001,12,19156060,16614756,9880524,127800,970731,24749
1786486787.3033168,41,11730,84.21,76,2655,14001,10,19167252,16615708,9880524,127800,970731,24749
1786486787.8255224,42,11730,84.06,75,2625,14001,10,19156100,16615792,9880944,127800,970744,24749
1786486788.3492804,37,11730,83.31,75,2625,14001,11,19153168,16618468,9881120,127800,970748,24749
1786486788.8724144,41,11730,83.51,77,2640,14001,10,19149792,16619276,9881448,127800,970757,24750
1786486789.398626,36,11730,83.27,76,2595,14001,10,19159380,16619484,9881580,127800,970764,24752
1786486789.9224968,42,11730,82.67,76,2632,14001,11,19160352,16619532,9882184,127784,970778,24760
1786486790.4474716,41,11730,82.06,76,2640,14001,11,19146800,16625684,9882500,127776,970785,24763
1786486790.971471,39,11730,82.15,76,2640,14001,11,19160492,16625732,9882540,127776,970786,24763
1786486791.4955978,41,11730,82.62,77,2632,14001,10,19109996,16625928,9882604,127776,970787,24763
1786486792.0227165,42,11730,83.91,77,2625,14001,10,19189372,16626520,9882668,127776,970788,24763
1786486792.550392,22,11730,81.33,74,2257,14001,10,19007924,16626632,10032712,127760,1025119,24767
1786486793.076553,98,11730,64.83,72,1845,14001,11,18999504,16626676,10084584,127760,1026387,24924
1786486793.5955007,97,11730,50.99,73,1912,14001,11,18986972,16627028,10085216,127760,1026405,24925
1786486794.1156785,99,11730,50.48,71,1920,14001,11,18992768,16627060,10085784,127760,1026419,24925
1786486794.63948,96,11730,51.67,71,1852,14001,11,18978452,16627304,10085788,127756,1026419,24926
1786486795.1615243,98,11730,48.30,71,1845,14001,10,18981080,16629332,10085788,127756,1026419,24926
1786486795.6905031,95,11730,54.04,72,1920,14001,10,18987908,16629540,10085788,127756,1026419,24926
1786486796.2090962,96,11730,51.65,71,1927,14001,9,18988192,16630664,10058856,127756,1026422,24926
1786486796.7316434,97,11730,51.60,71,1852,14001,9,18984612,16630692,10084640,127756,1027058,24999
1786486797.2537622,98,11730,56.23,72,1852,14001,8,19018720,16630756,10085208,127756,1027069,25000
1786486797.7757266,99,11730,51.52,71,1927,14001,9,19005392,16630924,10085788,127756,1027084,25000
1786486798.3008213,98,11730,52.06,71,1852,14001,8,18974740,16635868,10085788,127756,1027084,25000
1786486798.8225915,98,11730,48.25,71,1852,14001,8,18990740,16635916,10085788,127756,1027084,25000
1786486799.34561,98,11730,54.52,71,1935,14001,8,19015920,16636772,10085788,127756,1027084,25000
1786486799.868628,98,11730,51.59,71,1935,14001,8,19036000,16636828,10085788,127756,1027084,25000
1786486800.3946738,97,11730,52.03,70,1852,14001,8,19034888,16639544,10085788,127756,1027084,25000
1786486800.914667,98,11730,56.10,70,1852,14001,8,19027432,16640784,10085788,127756,1027084,25000
1786486801.4356883,100,11730,56.17,71,1935,14001,7,19029224,16642288,10085788,127756,1027084,25000
1786486801.9577053,100,11730,52.08,70,1927,14001,8,19031508,16642304,10085788,127756,1027084,25000
1786486802.4818869,99,11730,52.36,70,1852,14001,8,19032792,16642356,10085788,127756,1027084,25000
1786486803.0081007,99,11730,57.21,71,1860,14001,12,19022568,16642532,10085788,127756,1027084,25000
1786486803.5308294,99,11730,56.87,71,1942,14001,13,19007556,16643060,10085788,127756,1027084,25000
1786486804.0540416,98,11730,51.24,70,1875,14001,15,19011464,16644084,10085788,127756,1027084,25000
1786486804.5788374,95,11730,52.31,70,1852,14001,17,19021408,16644272,10085788,127756,1027084,25000
1786486805.1008487,96,11730,49.29,71,1845,14001,17,19017588,16644352,10085788,127756,1027084,25000
1786486805.620867,97,11730,55.66,75,1935,14001,17,18993192,16644896,10085788,127756,1027084,25000
1786486806.1428773,98,11730,51.24,69,1860,14001,18,19082148,16644964,10031300,127756,1027084,25000
1786486806.664994,86,11730,52.03,69,1845,14001,17,19067584,16646912,10042744,127756,1027330,25044
1786486807.1861281,97,11730,55.54,70,1935,14001,17,19034224,16646952,10042840,127756,1027331,25045
1786486807.7074993,95,11730,56.84,69,1935,14001,17,19045088,16646988,10042852,127756,1027331,25046
1786486808.2289782,91,11730,51.96,69,1852,14001,17,19049480,16648504,10042956,127756,1027332,25047
1786486808.7510076,96,11730,56.19,70,1860,14001,17,19050136,16648868,10043016,127756,1027333,25047
1786486809.2731285,98,11730,57.06,72,1845,14001,17,19056828,16649176,10043016,127756,1027333,25047
1786486809.7971625,97,11730,51.46,69,1860,14001,22,19046664,16649260,10043016,127756,1027333,25047
1786486810.3190324,97,11730,56.06,70,1920,14001,21,19032724,16649348,10043076,127756,1027334,25048
1786486810.8400383,95,11730,57.06,69,1950,14001,18,19033112,16649396,10043100,127756,1027335,25048
1786486811.363152,94,11730,51.35,69,1852,14001,18,18996944,16649504,10043100,127756,1027335,25048
1786486811.8831046,91,11730,55.98,69,1845,14001,26,18995228,16653944,10043104,127752,1027335,25049
1786486812.4122028,97,11730,56.59,71,1927,14001,31,18993308,16655160,10043104,127752,1027335,25049
1786486812.9362583,97,11730,46.65,69,1860,14001,26,18973536,16655540,10043104,127752,1027335,25049
1786486813.4593968,96,11730,47.84,69,1845,14001,23,18932224,16655692,10091868,127752,1028284,25049
1786486813.9841409,97,11730,53.46,69,1852,14001,20,18914020,16655716,10091868,127752,1028284,25049
1786486814.50825,34,11730,58.55,72,2370,14001,19,18937088,16656196,10099672,127740,1030767,25052
1786486815.0313053,38,11730,68.79,74,2662,14001,17,18925188,16656288,10099920,127732,1030770,25055
1786486815.5552757,38,11730,82.16,74,2625,14001,17,18912148,16656876,10100116,127728,1030773,25056
1786486816.0804837,40,11730,82.35,74,2655,14001,16,18957796,16657364,10100252,127720,1030774,25059
1786486816.6062357,37,11730,82.27,74,2640,14001,18,18896492,16663916,10091816,127708,1030777,25062
1786486817.129288,36,11730,80.00,75,2617,14001,18,18850428,16665024,10092004,127704,1030779,25064
1786486817.6544862,41,11730,81.22,75,2640,14001,14,18772052,16665088,10092004,127704,1030779,25064
1786486818.1844192,35,11730,80.11,75,2557,14001,19,18836100,16665400,10089624,127704,1030779,25064
1786486818.7133076,35,11730,79.00,75,2565,14001,21,18822196,16665448,10089688,127704,1030780,25064
1786486819.2374449,37,11730,80.30,75,2617,14001,23,18818444,16665860,10089816,127704,1030782,25064
1786486819.762604,40,11730,80.96,75,2617,14001,27,18797924,16667952,10089816,127704,1030782,25064
1786486820.292151,38,11730,78.69,76,2595,14001,28,18808220,16686160,10089876,127704,1030784,25064
1786486820.818387,42,11730,78.44,76,2527,14001,18,18760280,16686468,10090124,127704,1030788,25064
1786486821.3435342,38,11730,76.60,76,2482,14001,12,18784036,16686700,10086848,127700,1030791,25066
1786486821.867774,39,11730,77.65,76,2535,14001,11,18715524,16687108,10086900,127700,1030792,25066
1786486822.392632,42,11730,78.34,76,2490,14001,10,18813268,16688080,10085636,127692,1030794,25068
1786486822.9195826,42,11730,77.13,76,2482,14001,7,18806380,16688464,10085636,127692,1030794,25068
1786486823.4456062,3,11730,70.05,73,2295,14001,7,18595440,16690512,10166552,126780,1093692,25314
1786486823.9717693,93,11730,55.85,73,1837,14001,7,18593600,16691960,10179876,126780,1093989,25358
1786486824.4935188,73,11730,45.29,72,1875,14001,7,18595924,16692304,10225828,126760,1097511,25369
1786486825.0158367,47,11730,41.49,72,1822,14001,5,18708892,16695920,10275340,126756,1105929,25370
1786486825.5396068,38,11730,66.01,75,2640,14001,4,18669484,16704892,10275580,126756,1105936,25373
1786486826.0625741,21,11730,77.20,73,2422,14001,4,18646052,16705144,10276008,126652,1106455,25399
1786486826.5866585,94,11730,62.44,72,1837,14001,5,18564260,16706692,10308340,126652,1107405,25399
1786486827.1116486,37,11730,81.44,76,2670,14001,6,18622640,16703952,10302648,126648,1107453,25413
1786486827.6387982,15,11732,78.02,74,2602,14001,6,18662660,16701592,10245372,126608,1108091,25435
1786486828.1619463,93,11732,63.30,72,1830,14001,5,18603688,16705120,10288008,126580,1109625,25462
1786486828.6868086,37,11732,59.50,76,2677,14001,5,18607812,16705772,10283312,126580,1109695,25476
1786486829.2218761,36,248,78.69,76,2632,14001,9,18715888,16721940,2470532,114932,1109748,27637
1786486829.7397282,0,222,52.76,71,1755,14001,9,20571220,16794952,0,0,1110404,34904
