unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786481904.043479,30,9916,56.69,69,2760,14001,1,20955444,15904208,18096940,454548,992711,24352
1786481904.5718136,20,9916,56.63,69,2655,14001,1,20954048,15906888,18096260,454520,992715,24360
1786481905.1029136,29,9916,57.77,70,2760,9001,1,20995640,15885424,18095616,454520,992716,24360
1786481905.6316113,23,9916,57.04,69,2707,14001,1,21038692,15826212,18081732,468228,992717,24373
1786481906.160667,26,9916,58.97,69,2752,9001,2,21083980,15786012,18082004,468148,992719,24423
1786481906.6977594,25,9916,57.52,70,2752,14001,1,21125224,15721920,18074284,475740,992719,24427
1786481907.224637,23,9916,57.54,70,2640,9001,2,20940020,15698140,18196896,509124,1062032,35080
1786481907.7506096,64,9916,52.07,74,1822,9001,2,20952632,15620524,18126072,579596,1062033,35194
1786481908.276962,95,9916,41.89,68,1852,14001,3,21021328,15518296,18103408,614188,1062246,35740
1786481908.8026764,93,9916,47.01,70,1837,14001,2,21020572,15462940,18044200,673388,1062246,35868
1786481909.3316598,98,9916,51.88,69,1852,14001,2,21034604,15390700,17976244,741168,1062246,35868
1786481909.8586743,99,9916,51.58,69,1875,14001,3,21067816,15308716,17895456,823504,1062347,35881
1786481910.3848658,99,9916,52.02,70,1860,14001,3,21128500,15251516,17845848,873196,1062352,35882
1786481910.9077103,99,9916,51.79,70,1867,14001,2,21193732,15157848,17842792,877516,1062430,35896
1786481911.4333327,78,9916,52.02,69,1837,14001,3,21193328,15160124,17746240,877516,1062885,35912
1786481911.9578316,98,9916,52.51,74,1905,14001,2,21198656,15163056,17496868,877264,1062947,35975
1786481912.4797814,99,9916,51.79,69,1845,14001,3,21175600,15180064,17401776,877264,1063706,36016
1786481913.0028057,99,9916,47.35,71,1852,14001,2,21158608,15183956,17273612,877264,1063795,36017
1786481913.5260463,100,9916,51.70,69,1845,14001,3,21147348,15188948,17161372,877264,1063969,36020
1786481914.050876,99,9916,51.95,69,1852,14001,2,21138220,15189888,17034316,877264,1064055,36021
1786481914.5768566,99,9916,52.22,69,1837,14001,3,21176404,15193220,16790276,877264,1064055,36021
1786481915.0988572,98,9916,52.85,69,1845,14001,3,21129592,15199860,16532188,877264,1064134,36022
1786481915.6229095,97,9916,52.05,70,1890,14001,4,21126432,15221624,16532188,877264,1064153,36022
1786481916.1440358,85,9916,51.67,69,1845,14001,3,21084096,15235272,16540196,877144,1064325,36055
1786481916.66394,99,9916,52.59,70,1897,14001,3,21053772,15243148,16540296,877044,1064325,36080
1786481917.1859534,99,9916,52.89,70,1845,14001,3,21010236,15280252,16541944,877044,1064360,36080
1786481917.7095587,85,9916,52.25,74,1852,14001,3,21075476,15315692,16420476,877044,1064452,36081
1786481918.2349768,99,9916,52.44,70,1860,14001,3,21043116,15316596,16420476,877044,1064452,36081
1786481918.7590451,99,9916,52.36,70,1845,14001,3,21026604,15318364,16424648,877044,1064612,36082
1786481919.2800748,100,9916,52.61,70,1852,14001,2,21026252,15321012,16424648,877044,1064612,36082
1786481919.805226,97,9916,52.33,70,1852,14001,3,21002596,15329292,16302180,877044,1064729,36083
1786481920.3280675,100,9916,52.40,70,1845,14001,3,20988344,15334472,16302180,877044,1064729,36083
1786481920.8500872,99,9916,53.24,71,1935,14001,3,20978928,15336068,16303172,876836,1064769,36135
1786481921.3731363,99,9916,53.26,70,1852,14001,3,20972048,15345380,16303612,876396,1064769,36245
1786481921.8992064,100,9916,52.26,72,1882,14001,2,21003608,15347292,16176040,876396,1064822,36246
1786481922.4204192,99,9916,52.40,70,1852,14001,3,20955460,15362220,16176040,876396,1064822,36246
1786481922.943243,90,9916,50.41,70,1845,14001,3,20944860,15364756,16178268,876396,1064860,36248
1786481923.469222,99,9916,52.56,73,1845,14001,3,20911564,15376804,16178268,876396,1064860,36248
1786481923.997185,99,9916,52.42,70,1845,14001,2,20954976,15378316,16053168,876396,1064917,36249
1786481924.5192497,99,9916,52.17,71,1837,14001,3,20943348,15382836,16053168,876396,1064917,36249
1786481925.0422642,99,9916,52.91,71,1852,14001,3,20960260,15386860,15924404,876300,1064985,36273
1786481925.5642426,99,9916,52.83,71,1882,14001,3,20937880,15390308,15924472,876280,1064986,36278
1786481926.0882587,99,9916,53.09,71,1852,14001,3,20933760,15397080,15925808,876280,1065081,36279
1786481926.6072738,100,9916,53.05,72,1875,14001,3,20941100,15399984,15925808,876280,1065081,36279
1786481927.129337,99,9916,52.99,71,1860,14001,3,20922712,15403520,15925808,876280,1065081,36279
1786481927.6523292,95,9916,52.66,76,1867,14001,3,20897476,15407688,15928296,876280,1065187,36280
1786481928.1793332,98,9916,52.69,71,1852,14001,3,20930324,15417680,15807484,876280,1065200,36280
1786481928.7014017,99,9916,52.88,71,1845,14001,3,20900212,15426776,15808952,876280,1065313,36280
1786481929.2243812,99,9916,53.65,71,1852,14001,3,20912644,15427268,15808952,876280,1065313,36280
1786481929.7474174,100,9916,53.53,71,1852,14001,3,20858256,15430824,15810172,876180,1065385,36306
1786481930.2714932,99,9916,52.97,72,1830,14001,3,20923700,15433868,15708092,876180,1065385,36306
1786481930.7935302,99,9916,53.56,71,1860,14001,3,20901324,15436232,15708820,876180,1065450,36306
1786481931.3145785,100,9916,53.74,73,1912,14001,3,20878008,15443392,15708820,876180,1065450,36306
1786481931.837482,100,9916,53.60,73,1897,14001,2,20888672,15445356,15709940,876180,1065537,36306
1786481932.3595033,99,9916,53.05,71,1852,14001,3,20867732,15446268,15709940,876180,1065537,36306
1786481932.8817546,100,9916,51.91,71,1837,14001,3,20888232,15459020,15585036,876180,1065628,36306
1786481933.4035845,99,9916,53.31,72,1845,14001,4,20888656,15477404,15585172,876180,1065630,36309
1786481933.9255447,98,9916,53.25,71,1845,14001,3,20880260,15477940,15586452,876040,1065714,36346
1786481934.4455633,99,9916,53.04,72,1837,14001,3,20877708,15478868,15586452,876040,1065714,36346
1786481934.9685767,100,9916,53.73,72,1852,14001,3,20901404,15481588,15458656,876040,1065714,36346
1786481935.4896796,99,9916,53.46,72,1867,14001,3,20884620,15485300,15459312,876040,1065773,36346
1786481936.0118196,97,9916,52.99,72,1845,14001,3,20875868,15487360,15465316,876040,1065893,36368
1786481936.533694,100,9916,53.98,73,1920,14001,3,20852856,15491488,15465616,876040,1065908,36368
1786481937.0558884,89,9916,54.31,72,1845,14001,3,20834092,15493116,15465972,876040,1065914,36370
1786481937.5796776,96,9916,49.93,72,1845,14001,3,20828492,15494772,15466484,876040,1065967,36370
1786481938.1006901,98,9916,52.89,73,1845,14001,3,20843904,15495184,15466788,876040,1065975,36371
1786481938.6227536,99,9916,51.84,72,1845,14001,4,20842000,15495908,15467356,875984,1066013,36385
1786481939.1457598,100,9916,52.58,72,1837,14001,4,20853432,15496996,15467356,875984,1066013,36385
1786481939.6677804,99,9916,53.55,71,1852,14001,4,20892348,15498896,15225512,875984,1066135,36385
1786481940.1919327,98,9916,54.04,73,1875,14001,4,20941888,15507696,15225512,875984,1066135,36385
1786481940.7140143,99,9916,53.38,72,1852,14001,4,20912836,15511472,15229980,874764,1066188,36714
1786481941.2358124,90,9916,50.88,72,1890,14001,4,20919968,15511604,15230388,874764,1066214,36718
1786481941.7649226,99,9916,49.62,71,1837,14001,4,20890844,15512304,15211716,874616,1068286,36758
1786481942.2968497,94,9916,51.44,72,1875,14001,4,20903140,15513156,15098576,874616,1068439,36782
1786481942.819942,91,9916,51.79,72,1837,14001,4,20845124,15513160,14926420,874504,1079034,36815
1786481943.3460112,24,9916,57.47,74,2610,14001,3,20792400,15515504,14670900,873840,1079131,36992
1786481943.8700502,27,9916,68.32,75,2647,14001,3,20823252,15516328,14553780,873808,1079165,37010
1786481944.3949704,23,9916,66.99,75,2640,14001,2,20862344,15519676,14553264,873792,1079172,37016
1786481944.9179847,25,9916,65.15,75,2625,9001,3,20806712,15550440,14553420,873772,1079177,37021
1786481945.4473507,27,9916,64.32,75,2617,14001,3,20795432,15549768,14553492,873764,1079178,37023
1786481945.9749951,26,9916,66.58,75,2677,14001,2,20787232,15549044,14553516,873752,1079181,37026
1786481946.5050545,27,9916,68.24,76,2632,14001,2,20796816,15548928,14554460,873172,1079212,37173
1786481947.0310633,26,9916,68.61,75,2677,14001,2,20834524,15540852,14554604,873156,1079214,37177
1786481947.5561204,25,9916,68.60,75,2640,14001,1,20860980,15481164,14515620,910788,1079223,37189
1786481948.0794256,27,9916,68.70,76,2685,14001,1,20883000,15441332,14480196,946168,1079223,37196
1786481948.604332,26,9916,68.11,76,2655,14001,1,20880484,15375968,14413508,1013104,1079229,37213
1786481949.1303067,28,9916,65.83,76,2632,9001,1,20881548,15325348,14362992,1063704,1079232,37225
1786481949.6581023,20,9916,63.14,76,2580,14001,1,20868868,15268180,14305048,1115960,1079235,37241
1786481950.1930478,28,9916,60.15,76,2595,9001,2,20865912,15232544,14277272,1143864,1079237,37248
1786481950.7233727,24,9916,57.19,76,2655,14001,2,20875368,15185012,14235320,1185840,1079239,37251
1786481951.2561686,23,9916,58.34,77,2565,9001,2,20907568,15164632,14234496,1186656,1079239,37251
1786481951.7873945,29,9916,57.22,76,2647,9001,2,20914256,15110780,14187824,1233324,1079239,37257
1786481952.3155804,22,9916,56.75,77,2535,14001,2,20913440,15069672,14147148,1274188,1079259,37274
1786481952.8465438,27,9916,44.53,75,2265,14001,1,20929132,15018564,14112456,1308928,1079260,37282
1786481953.3763628,26,9916,44.47,75,1965,14001,2,20970324,14970196,14112692,1308948,1079264,37297
1786481953.9045668,25,9916,43.99,75,2100,14001,2,20962140,14949240,14112592,1309232,1079267,37310
1786481954.434706,29,9916,44.63,75,2175,9001,2,21009412,14898880,14083644,1338244,1079268,37312
1786481954.9624858,6,9916,43.01,74,1800,14001,2,20845364,14877772,14163828,1372168,1104018,44649
1786481955.4836495,98,9916,39.05,74,1755,9001,3,20764144,15005740,14299972,1242272,1153020,78089
1786481956.011707,84,9916,35.61,74,1822,14001,3,20762100,15008880,14292672,1242116,1153020,78130
1786481956.539367,77,9916,37.13,73,1807,14001,3,20734188,15056268,14294448,1240304,1153020,78583
1786481957.0663924,99,9916,43.20,74,1335,14001,2,20744836,15056108,14250768,1240300,1153020,78584
1786481957.5935168,98,9916,43.51,73,1792,14001,3,20710568,15065792,14246092,1240300,1153020,78584
1786481958.115648,94,9916,43.00,73,1230,14001,3,20738148,15065684,14132280,1240300,1153020,78585
1786481958.6544461,99,9916,43.08,73,1807,14001,3,20765324,15140912,14123984,1240300,1153020,78585
1786481959.1804917,78,9916,44.40,77,1807,14001,3,20751252,15144180,14124560,1240300,1153024,78591
1786481959.7034712,99,9916,43.28,73,1695,14001,3,20735024,15149108,14124612,1240300,1153031,78593
1786481960.2315063,100,9916,43.14,75,1800,14001,3,20725056,15149828,14121804,1240296,1153036,78595
1786481960.7575235,99,9916,43.19,75,997,14001,3,20703520,15151900,14116308,1240296,1153040,78595
1786481961.2837033,98,9916,43.02,73,1815,14001,3,20709620,15151908,14101028,1240296,1153047,78599
1786481961.8066893,100,9916,43.81,73,1762,14001,3,20737328,15151948,14086232,1240296,1153047,78599
1786481962.328595,63,9916,41.56,72,1815,14001,3,20703436,15151752,14086312,1240296,1153062,78602
1786481962.850845,64,9916,37.12,73,1807,14001,3,20727184,15151272,14086312,1240296,1153062,78602
1786481963.3727508,97,9916,41.35,73,1170,14001,3,20718616,15152212,14087380,1240296,1153077,78607
1786481963.8956378,97,9916,43.26,72,1815,14001,2,20709896,15153048,14087380,1240296,1153077,78607
1786481964.4186883,99,9916,43.59,73,1852,14001,3,20700252,15154404,14089148,1240296,1153104,78611
1786481964.945886,100,9916,42.72,73,1807,14001,3,20739400,15146052,14089056,1240296,1153104,78611
1786481965.4857094,99,9916,40.38,73,1807,14001,3,20754404,15146264,14089708,1240296,1153115,78611
1786481966.0057242,100,9916,43.28,72,1200,14001,3,20781192,15142044,14089648,1240296,1153115,78611
1786481966.535047,98,9916,43.06,73,1800,14001,3,20643856,15182940,14057560,1239956,1153130,78696
1786481967.059911,99,9916,43.27,72,1342,14001,3,20623264,15182344,14053560,1239956,1153141,78697
1786481967.5837727,98,9916,43.18,72,1800,14001,2,20567452,15194232,14053492,1239936,1153141,78702
1786481968.1101253,85,9916,43.95,75,1807,14001,3,20593804,15194208,14016600,1239936,1153191,78704
1786481968.634833,99,9916,43.37,72,1612,14001,3,20607888,15193672,13967364,1239936,1153191,78704
1786481969.1598415,98,9916,43.12,73,1800,14001,2,20595856,15205516,13866816,1239936,1153211,78705
1786481969.6849117,99,9916,43.09,73,997,14001,3,20591524,15200204,13863412,1239936,1153211,78705
1786481970.2111309,99,9916,43.04,72,1800,14001,3,20614140,15191716,13861680,1239936,1153211,78705
1786481970.7370229,88,9916,43.49,73,1807,14001,3,20629236,15173608,13861964,1239912,1153221,78712
1786481971.2619011,99,9916,42.76,72,1747,14001,3,20643828,15168764,13861156,1239912,1153221,78713
1786481971.7841897,99,9916,42.80,72,1822,14001,3,20592564,15171996,13850772,1239912,1153249,78714
1786481972.3059294,99,9916,43.46,71,930,14001,3,20573164,15176772,13850772,1239912,1153249,78714
1786481972.8305337,100,9916,42.92,72,1807,14001,3,20608124,15175412,13848468,1239912,1153277,78714
1786481973.3509665,99,9916,43.59,72,1747,14001,3,20605248,15176572,13848468,1239912,1153277,78714
1786481973.8730574,99,9916,41.37,71,1807,14001,2,20584004,15177044,13848468,1239912,1153277,78714
1786481974.3960164,100,9916,43.49,72,907,14001,3,20592744,15177196,13849504,1239912,1153294,78714
1786481974.9201424,96,9916,43.27,72,1815,14001,3,20595628,15177016,13839412,1239912,1153331,78714
1786481975.4471285,100,9916,44.01,72,1852,14001,3,20593508,15180824,13840248,1239912,1153365,78714
1786481975.9724286,99,9916,43.30,71,1815,14001,3,20491764,15175628,13831032,1239912,1153365,78714
1786481976.4960825,99,9916,40.31,72,1815,14001,3,20516976,15175284,13826952,1239912,1153374,78717
1786481977.0181227,99,9916,42.65,71,1005,14001,3,20470104,15173968,13820912,1239912,1153374,78717
1786481977.542429,99,9916,43.12,72,1815,14001,3,20384320,15173728,13820172,1239912,1153374,78717
1786481978.070143,100,9916,43.54,71,1575,14001,2,20347928,15176624,13822320,1239912,1153425,78725
1786481978.6032624,98,9916,43.35,71,1807,14001,3,20533796,15177292,13814600,1239912,1153425,78725
1786481979.1281748,97,9916,41.97,75,1807,14001,3,20417496,15179432,13815556,1239912,1153444,78725
1786481979.6493697,99,9916,43.11,71,1440,14001,3,20343108,15182112,13815568,1239912,1153446,78726
1786481980.1732411,99,9916,41.86,73,1815,14001,3,20498208,15185768,13816432,1239908,1153458,78729
1786481980.6932728,99,9916,43.39,71,1252,14001,3,20476484,15186000,13816432,1239908,1153458,78729
1786481981.216417,100,9916,42.92,71,1800,14001,3,20452064,15195692,13816432,1239908,1153458,78729
1786481981.7402818,97,9916,44.02,74,1807,14001,3,20453268,15196592,13816980,1239908,1153467,78729
1786481982.2644718,99,9916,42.86,71,1567,14001,3,20525636,15196688,13803080,1239908,1153467,78729
1786481982.7876513,100,9916,43.04,71,1807,14001,3,20523592,15196960,13803944,1239908,1153477,78734
1786481983.3113277,100,9916,43.64,72,1050,14001,3,20533176,15197976,13803944,1239908,1153477,78734
1786481983.8343463,100,9916,42.89,71,1792,14001,2,20536096,15198528,13804584,1239908,1153487,78735
1786481984.354401,100,9916,43.02,71,1567,14001,3,20552432,15199296,13804584,1239908,1153487,78735
1786481984.880437,100,9916,43.01,72,1807,14001,3,20498064,15201480,13804584,1239908,1153487,78735
1786481985.4025698,99,9916,43.01,73,1110,14001,3,20464548,15201724,13805380,1239864,1153501,78747
1786481985.923472,99,9916,42.94,72,1815,14001,3,20486084,15202392,13805380,1239864,1153501,78747
1786481986.4456227,96,9916,43.89,72,1807,14001,3,20449492,15210656,13805828,1239864,1153507,78748
1786481986.967471,99,9916,42.86,72,1732,14001,3,20412924,15214840,13805828,1239864,1153507,78748
1786481987.490478,100,9916,43.00,71,1815,14001,3,20466720,15217976,13805828,1239864,1153507,78748
1786481988.010494,100,9916,43.08,71,900,14001,3,20463936,15219060,13806036,1239864,1153511,78748
1786481988.5335593,100,9916,42.91,71,1792,14001,4,20460040,15219616,13806036,1239864,1153511,78748
1786481989.0555446,100,9916,43.79,72,1815,14001,4,20427260,15219948,13806336,1239864,1153517,78748
1786481989.5777955,99,9916,43.03,71,1755,14001,4,20429364,15221012,13806336,1239864,1153517,78748
1786481990.0997872,98,9916,42.98,70,1815,14001,3,20611064,15221964,13806688,1239864,1153526,78749
1786481990.6308239,99,9916,43.60,71,982,14001,3,20563976,15224344,13806688,1239864,1153526,78749
1786481991.154648,100,9916,42.98,71,1800,14001,3,20541128,15225992,13806688,1239864,1153526,78749
1786481991.6776412,100,9916,43.79,71,1807,14001,3,20528676,15231284,13807244,1239864,1153535,78749
1786481992.201644,98,9916,43.83,74,1800,14001,3,20537828,15231716,13807244,1239864,1153535,78749
1786481992.7256658,100,9916,41.90,71,1807,14001,3,20451804,15232012,13807692,1239700,1153537,78795
1786481993.2478368,98,9916,42.20,71,1230,14001,3,20416964,15232236,13807692,1239700,1153537,78795
1786481993.7707899,99,9916,41.30,70,1822,14001,4,20391328,15233104,13857104,1239700,1153985,78796
1786481994.2937386,100,9916,43.34,72,1050,14001,4,20399472,15234096,13857104,1239700,1153985,78796
1786481994.815786,99,9916,43.72,71,1785,14001,4,20444968,15235952,13906712,1238768,1154426,79029
1786481995.3408625,35,9916,44.40,71,1770,14001,3,20424800,15245900,13906976,1238756,1154430,79032
1786481995.8699002,31,9916,44.78,71,1665,14001,3,20400408,15246368,13906976,1238756,1154430,79032
1786481996.3948202,34,9916,44.43,71,1852,14001,3,20401424,15247136,13907100,1238756,1154432,79032
1786481996.9228165,29,9916,44.80,71,1732,14001,2,20406484,15247536,13907232,1238744,1154434,79035
1786481997.4489412,33,9916,44.51,71,1897,14001,2,20402140,15248304,13907300,1238740,1154435,79036
1786481997.97587,31,9916,45.24,72,1890,14001,2,20418748,15254848,13907604,1238728,1154440,79039
1786481998.5008838,33,9916,44.53,71,1927,14001,2,20416228,15254996,13907808,1238716,1154442,79043
1786481999.0269105,29,9916,44.72,71,1770,14001,2,20399028,15257220,13908080,1238692,1154445,79050
1786481999.556983,32,9916,44.57,71,1875,14001,2,20384280,15258968,13908348,1238680,1154448,79054
1786482000.0832043,29,9916,44.78,71,1755,14001,2,20400204,15263860,13908656,1238672,1154453,79056
1786482000.6070745,33,9916,44.71,71,1860,14001,2,20396364,15300748,13908720,1238672,1154454,79056
1786482001.140299,32,9916,44.76,71,1770,14001,2,20380132,15301752,13908792,1238664,1154455,79058
1786482001.6680405,32,9916,44.78,71,1860,14001,2,20358220,15301964,13908792,1238664,1154455,79058
1786482002.1972988,33,9916,44.90,71,1792,14001,2,20345900,15302084,13908916,1238656,1154457,79060
1786482002.724115,34,9916,44.67,71,1965,14001,2,20338112,15303424,13908980,1238656,1154458,79060
1786482003.2503812,33,9916,44.97,71,1777,14001,2,20354172,15305188,13909036,1238656,1154460,79060
1786482003.7772434,32,9916,44.75,71,1875,14001,2,20362072,15306560,13909036,1238656,1154460,79060
1786482004.3042042,33,9916,44.88,71,1822,14001,2,20363436,15307432,13909288,1238656,1154464,79060
1786482004.830156,33,9916,44.78,71,1867,14001,2,20322472,15307608,13909360,1238648,1154465,79062
1786482005.3552382,34,9916,44.77,71,1867,14001,2,20329416,15309332,13909360,1238648,1154465,79062
1786482005.879189,33,9916,44.89,71,1785,14001,2,20318588,15309452,13909428,1238644,1154466,79063
1786482006.40524,100,9916,43.32,71,1777,14001,3,20166020,15310336,14109780,1238424,1204703,79130
1786482006.9412174,99,9916,41.23,71,1807,14001,3,20144724,15315732,14110016,1238188,1204703,79189
1786482007.462546,99,9916,43.29,70,1815,14001,3,20132852,15317968,14110528,1238188,1204708,79192
1786482007.983364,99,9916,43.07,70,967,14001,4,20133704,15318260,14110528,1238188,1204708,79192
1786482008.5052354,98,9916,43.02,72,1815,14001,4,20196484,15320892,14110624,1238092,1204708,79216
1786482009.0272543,100,9916,43.34,70,1515,14001,3,20220228,15321148,14110808,1238088,1204711,79217
1786482009.5503194,100,9916,42.98,71,1815,14001,4,20228412,15321276,14110808,1238088,1204711,79217
1786482010.0732942,93,9916,43.48,74,1815,14001,4,20197324,15321504,14104876,1238088,1204712,79220
1786482010.5964983,99,9916,43.04,70,1642,14001,3,20201432,15322872,14104876,1238088,1204712,79220
